row_index,date_prev,date_obs,partition,duration_days,level_prev_m,level_obs_m,delta_h_obs_m,p_era_m,p_chirps_m,p_consensus_m,evap_m,pet_m,q_in_dev_volume_m3,q_in_final_volume_m3,q_in_dev_equiv_m,q_in_final_equiv_m,coverage_climate_fraction,coverage_q_dev_fraction,coverage_q_final_fraction,interval_weight_raw,interval_weight,level_curr_m,delta_model_m
199,2015-08-21 23:51:00,2015-08-31 21:50:00,train,9.915972222222223,1557.99,1557.51,-0.4800000000000182,0.07144586262864674,0.04128877162904129,0.05636731712884402,0.037963246542220254,0.06658294105067461,1016592.0598401529,1081995.8093147383,0.008082945534230364,0.008602972165975498,0.9999999999999998,0.9999999999999998,0.9999999999999998,119.60291831120679,0.7353187417772993,1557.51,-0.01120594226406698
200,2015-08-31 21:50:00,2015-09-10 19:48:00,train,9.915277777777778,1557.51,1557.57,0.05999999999994543,0.143372752590592,0.1012087719492008,0.12229076226989641,0.03510264192157942,0.05324244589089733,1507551.6012017378,1456872.741252276,0.011986575504506145,0.011583626788997981,1.0,1.0,1.0,156.03058199407084,0.9592760180995474,1557.57,0.07543053854576103
201,2015-09-10 19:48:00,2015-09-20 17:47:00,train,9.915972222222223,1557.57,1557.57,0.0,0.10998836209876585,0.0903692683983365,0.10017881524855117,0.03668513177052165,0.05532009264187381,1697235.4129834694,1662248.8724382636,0.013494755609314379,0.013216576866011479,1.0,1.0,1.0,132.1003963011889,0.8121532364597094,1557.57,0.045590259104159335
202,2015-09-20 17:47:00,2015-09-30 15:45:00,train,9.915277777777778,1557.57,1557.99,0.42000000000007276,0.18255087663960082,0.15994493451010008,0.17124790557485045,0.028682203106338698,0.0354718979691383,2229104.064227296,2623184.4916868643,0.017723654800248834,0.020856996833003613,1.0,1.0,1.0,149.32059130954158,0.9180229953710616,1557.99,0.15557366965451339
203,2015-09-30 15:45:00,2015-10-10 13:44:00,train,9.915972222222223,1557.99,1557.36,-0.6300000000001091,0.06699378029922787,0.026097518809740976,0.04654564955448442,0.03516948670563223,0.05441382554904116,2586181.3180433414,3034093.2063522697,0.02056278379616237,0.02412414094261167,1.0,1.0,1.0,184.60402436773123,1.1349455418128116,1557.36,-0.007864626869426641
204,2015-10-10 13:44:00,2015-10-20 11:42:00,train,9.915277777777778,1557.36,1557.52,0.16000000000008185,0.1081116773275614,0.10352708893120324,0.10581938312938231,0.028492393351778108,0.043772779129909185,1851780.0930168405,2409353.787641284,0.014723543714851241,0.01915682426366609,1.0,1.0,1.0,161.6814874696847,0.9940177849636215,1557.52,0.0791913710658115
205,2015-10-20 11:42:00,2015-11-09 07:39:00,train,19.83125,1557.52,1557.43,-0.08999999999991815,0.13088419877265722,0.059037346248399854,0.09496077251052853,0.06675500455904007,0.10228339096464978,4901052.697933016,5464317.541706768,0.038968376384932946,0.04344690738416767,1.0,1.0,1.0,171.23287671232876,1.0527397260273972,1557.43,-0.004782717263989045
206,2015-11-09 07:39:00,2015-11-19 05:38:00,train,9.915972222222223,1557.43,1557.68,0.25,0.0707887376975652,0.08242157772918553,0.07660515771337538,0.028805855999970004,0.04073028396329167,1690263.69729999,2031457.1137808152,0.013439323346584958,0.01615215960706699,1.0,1.0,1.0,98.11616954474096,0.6032182103610674,1557.68,0.04296710944354201
207,2015-11-19 05:38:00,2015-11-29 03:36:00,train,9.915277777777778,1557.68,1557.75,0.06999999999993634,0.04565373924464803,0.05495319436208726,0.05030346680336764,0.028719659792673515,0.04488943192414011,1980617.5571431238,2355905.5379686058,0.015747933188702583,0.018731856070355456,1.0,1.0,1.0,111.20996441281139,0.6837188612099644,1557.75,0.013636258216350134
208,2015-11-29 03:36:00,2015-12-09 01:35:00,train,9.915972222222223,1557.75,1557.57,-0.18000000000006366,0.005527866182382238,0.0,0.002763933091191119,0.03095471061826247,0.06169653504467704,1155924.456747337,1448886.2075400273,0.009190780446428695,0.01152012568609388,0.9999999999999998,0.9999999999999998,0.9999999999999998,71.24536905101168,0.43801652892561976,1557.57,-0.05144537986849801
209,2015-12-09 01:35:00,2015-12-18 23:34:00,train,9.915972222222223,1557.57,1557.76,0.19000000000005457,0.021138862449813084,0.01390225476252494,0.017520558606169013,0.03123373303314263,0.05167859101851975,1243518.0982844322,1430464.5934299594,0.00988723939162306,0.011373655032439846,1.0,1.0,1.0,67.0735797169495,0.4123683680998055,1557.76,-0.03514561855215548
210,2015-12-18 23:34:00,2015-12-28 21:32:00,train,9.915277777777778,1557.76,1557.6,-0.16000000000008185,0.00251020370075139,0.0,0.001255101850375695,0.031928112863502355,0.06492149858026049,1233251.654757525,1361794.132525286,0.009805610676294228,0.010827654707205899,1.0,1.0,1.0,137.02384214853384,0.842422581529186,1557.6,-0.05641211935902015
211,2015-12-28 21:32:00,2016-01-07 19:31:00,train,9.915972222222223,1557.6,1557.6,0.0,0.004739537374188447,0.000990159498493736,0.0028648484363410914,0.03085996101915455,0.06754032184167251,1128758.5072303861,1035446.9961828131,0.00897478339214746,0.008232861542361558,1.0,1.0,1.0,147.21036360959812,0.9050493154718092,1557.6,-0.05240029779927323
212,2016-01-07 19:31:00,2016-01-17 17:29:00,train,9.915277777777778,1557.6,1557.77,0.17000000000007276,0.005345811898552224,0.0,0.002672905949276112,0.031501316037922736,0.06494387030015852,1059835.3648136454,1069713.9626834828,0.00842677399072629,0.00850531893681707,1.0,1.0,1.0,217.0138888888889,1.3342013888888888,1557.77,-0.054437940550156445
213,2016-01-17 17:29:00,2016-01-27 15:28:00,train,9.915972222222223,1557.77,1557.82,0.049999999999954525,0.004515176427906211,0.0019468142623997363,0.003230995345152974,0.032767881880241524,0.07427724048332707,1060081.7054898862,1043353.4550226771,0.008428732650790222,0.0082957259682172,0.9999999999999998,0.9999999999999998,0.9999999999999998,235.84905660377353,1.4499999999999995,1557.82,-0.05767140856186795
214,2016-01-27 15:28:00,2016-02-06 13:26:00,train,9.915277777777778,1557.82,1557.61,-0.21000000000003638,0.0097375492982313,0.0005378628846383191,0.00513770609143481,0.03256594376495535,0.06688301541097214,1090614.3549658703,1049189.166651714,0.008671498409524293,0.008342125838051315,1.0,1.0,1.0,188.67924528301887,1.16,1557.61,-0.05482671622086752
215,2016-02-06 13:26:00,2016-02-16 11:25:00,train,9.915972222222223,1557.61,1557.44,-0.16999999999984539,0.0010042940175301303,0.00206205994604384,0.001533176981786985,0.03377880477892669,0.09481629169424396,910976.6146750754,976533.1421970008,0.00724319483720343,0.007764436210519208,1.0,1.0,1.0,164.79894528675018,1.01318391562294,1557.44,-0.06290208703784524
216,2016-02-16 11:25:00,2016-02-26 09:23:00,train,9.915277777777778,1557.44,1557.17,-0.2699999999999818,0.0010248516087578655,0.0047604113231253685,0.002892631465941617,0.03491422985454511,0.08997703631845065,858874.4954428676,889548.2542604492,0.006828929756244475,0.007072817478416548,1.0,1.0,1.0,167.98252981689907,1.0327565933142955,1557.17,-0.06501186039635579
217,2016-02-26 09:23:00,2016-03-07 07:22:00,train,9.915972222222223,1557.17,1557.19,0.01999999999998181,0.02917536578450578,0.020277314932450007,0.024726340358477896,0.03550993881185637,0.08093856857232791,817578.5239918091,882741.536773668,0.006500584590854807,0.0070186971199305715,1.0,1.0,1.0,151.21729925903523,0.9296839558445485,1557.19,-0.041374110045571524
218,2016-03-07 07:22:00,2016-03-17 05:20:00,train,9.915277777777778,1557.19,1557.3,0.10999999999989996,0.009151623117262128,0.0018844204161174575,0.005518021766689793,0.036838793102503216,0.07906490505672284,890577.6582168309,979968.1643063332,0.0070810022916182784,0.007791748145872093,1.0,1.0,1.0,179.43656917279742,1.1031760272743585,1557.3,-0.06742920743031461
219,2016-03-17 05:20:00,2016-04-15 23:16:00,train,29.747222222222224,1557.3,1557.17,-0.12999999999988177,0.046317493325317476,0.010120524748279312,0.028219009036798397,0.1199349708874516,0.2786829885661571,2874800.3320313618,2752710.04198309,0.022857599841228923,0.021886857294927963,1.0,1.0,1.0,120.5836247437598,0.7413481249246352,1557.17,-0.21755876903555102
220,2016-04-15 23:16:00,2016-05-15 17:11:00,train,29.74652777777778,1557.17,1557.07,-0.10000000000013642,0.22465807303534915,0.10277391500247798,0.16371599401891357,0.11465901527732343,0.21233116543484992,3466787.804974776,3244688.9302200135,0.027564505088453338,0.0257985921143358,1.0,1.0,1.0,117.85503830288745,0.724572775486152,1557.07,-0.04221136140462163
221,2016-05-15 17:11:00,2016-05-25 15:10:00,train,9.915972222222223,1557.07,1557.34,0.2699999999999818,0.10927748229787497,0.08700920485881349,0.09814334357834423,0.03961013635944974,0.06876552294533202,1300735.615577438,1207462.5843174895,0.01034217711359973,0.009600561217440483,1.0,1.0,1.0,225.93764121102575,1.3890646181653863,1557.34,0.03295065843548099
222,2016-05-25 15:10:00,2016-06-04 13:08:00,train,9.915277777777778,1557.34,1557.21,-0.12999999999988177,0.11890076319326359,0.03215923003812856,0.07552999661569608,0.03773721628459782,0.06822285641159431,1217619.5897988435,1152056.5234673787,0.009681319788493627,0.009160026424961267,1.0,1.0,1.0,246.9135802469136,1.5180246913580246,1557.21,0.012031793856574241
223,2016-06-04 13:08:00,2016-06-14 11:07:00,train,9.915972222222223,1557.21,1557.19,-0.01999999999998181,0.1564632178916208,0.12868195742027,0.1425725876559454,0.03175766848706917,0.0449695635490774,1816506.0940874915,1748597.378549576,0.014443079383696362,0.013903135712408175,1.0,1.0,1.0,231.00023100023108,1.4201894201894205,1557.19,0.11006146309588734
224,2016-06-14 11:07:00,2016-07-04 07:04:00,train,19.83125,1557.19,1557.02,-0.17000000000007276,0.20291080819655616,0.14930546474943082,0.1761081364729935,0.07387721005851607,0.12419028273982954,3792984.303940583,4472652.410920223,0.03015810053224603,0.03556215640391368,1.0,1.0,1.0,99.52229299363057,0.6118630573248407,1557.02,0.06516499232973233
225,2016-07-04 07:04:00,2016-07-14 05:03:00,train,9.915972222222223,1557.02,1557.26,0.2400000000000091,0.03536304641718141,0.09785016493162775,0.06660660567440457,0.03759966003691357,0.06944127337132393,1127565.2151111783,1362869.6161815757,0.008965295500605696,0.010836205901101818,1.0,1.0,1.0,99.52229299363057,0.6118630573248407,1557.26,0.0027393586878075374
226,2016-07-14 05:03:00,2016-07-24 03:01:00,train,9.915277777777778,1557.26,1557.03,-0.2300000000000182,0.08876461716325937,0.06979595038717575,0.07928028377521755,0.03680822523156142,0.06469505518717095,1109644.4027291257,1185644.7939979986,0.008822806732361658,0.009427087493026943,1.0,1.0,1.0,138.81177123820098,0.8534147695724595,1557.03,0.019299554799977546
227,2016-07-24 03:01:00,2016-08-12 22:58:00,train,19.83125,1557.03,1557.38,0.3500000000001364,0.1459095268556278,0.12234795145261922,0.13412873915412352,0.07424912987754105,0.12558906068070472,2404421.637091897,2526758.203726644,0.019117608627589225,0.020090309324375003,1.0,1.0,1.0,52.46314464088979,0.3225434132521904,1557.38,0.008740905496843518
228,2016-08-12 22:58:00,2016-08-22 20:57:00,train,9.915972222222223,1557.38,1557.11,-0.2700000000002092,0.1122270570933215,0.07632949143134522,0.09427827426233336,0.035699853647405744,0.055155750502578774,1715267.902669374,1609624.2208757969,0.013638132326225443,0.012798157119152396,1.0,1.0,1.0,54.00442836312578,0.33201922557649727,1557.11,0.04149694165547751
229,2016-08-22 20:57:00,2016-09-01 18:55:00,train,9.915277777777778,1557.11,1557.37,0.2599999999999909,0.11587712169545193,0.10648659608819308,0.11118185889182251,0.036593158080803725,0.059640925620133706,1443051.5958417223,1397738.2154339405,0.011473734561832889,0.011113446890625272,1.0,1.0,1.0,145.85764294049005,0.8967327887981328,1557.37,0.05781868087032606
230,2016-09-01 18:55:00,2016-09-11 16:54:00,train,9.915972222222223,1557.37,1557.56,0.19000000000005457,0.08462543795543427,0.13004374852453607,0.10733459323998516,0.03572784230689628,0.05868329012532009,1819459.0381674953,1952844.9088747923,0.01446655830617393,0.015527112259479942,1.0,1.0,1.0,225.42831379621276,1.3859332732191159,1557.56,0.057755069535759235
231,2016-09-11 16:54:00,2016-09-21 14:52:00,train,9.915277777777778,1557.56,1557.53,-0.029999999999972715,0.14821294810217017,0.10006724360810704,0.1241400958551386,0.03456377633331259,0.05151042318034066,1845403.128438416,2308449.6712521277,0.014672840331067949,0.01835453344400197,1.0,1.0,1.0,264.2007926023779,1.624306472919419,1557.53,0.0819969356903021
232,2016-09-21 14:52:00,2016-10-01 12:51:00,train,9.915972222222223,1557.53,1557.31,-0.22000000000002728,0.13669446550803843,0.059786688273868745,0.09824057689095358,0.0350787561270703,0.05488163848245246,2239356.1619028486,2953377.597762248,0.01780516945140215,0.02348236938667606,1.0,1.0,1.0,187.61726078799248,1.1534709193245776,1557.31,0.05238763879461115
233,2016-10-01 12:51:00,2016-11-10 04:46:00,train,39.66319444444444,1557.31,1556.57,-0.7400000000000091,0.19812920997309305,0.20826595118893723,0.20319758058101514,0.12476180866487012,0.20461816523078652,5908029.066141524,6881663.774440291,0.04697486734627911,0.05471625804595922,1.0000000000000002,1.0000000000000002,1.0000000000000002,30.88230752601833,0.18986442666996067,1556.57,0.018872478631293016
234,2016-11-10 04:46:00,2016-12-09 22:42:00,train,29.747222222222224,1556.57,1557.2,0.6300000000001091,0.040777440952932696,0.07046814609256755,0.055622793522750125,0.09256808398293692,0.17178756176218588,2889176.5645215367,3117175.489804264,0.022971905577812965,0.024784729981746554,0.9999999999999999,0.9999999999999999,0.9999999999999999,31.84713375796177,0.19579617834394897,1557.2,-0.10232584638168121
235,2016-12-09 22:42:00,2017-02-07 10:33:00,train,59.49375,1557.2,1556.51,-0.6900000000000546,0.05481820942755764,0.012056122959183535,0.03343716619337059,0.18905556981256114,0.43015298219050224,5748762.020678726,6051593.182744874,0.04570853161070785,0.04811634875363659,1.0,1.0,1.0,45.24886877828054,0.27819004524886876,1556.51,-0.3076894559715753
236,2017-02-07 10:33:00,2017-09-03 16:02:00,train,208.22847222222222,1556.51,1556.93,0.42000000000007276,1.4865675317264357,1.17783818127649,1.332202856501463,0.7531512405026134,1.3709508231630025,29635281.733862624,33539400.80670793,0.23563076833793928,0.2666725038300702,1.0,1.0,1.0,46.62222015012353,0.28663340948295946,1556.93,0.10543049142961736
237,2017-09-03 16:02:00,2017-09-13 14:01:00,train,9.915972222222223,1556.93,1557.06,0.12999999999988177,0.21394474970374872,0.06415387959400894,0.13904931464887885,0.03635756026004926,0.05240880252153735,2967224.291563056,3070128.1398222214,0.023592464749646623,0.024410655480815946,0.9999999999999998,0.9999999999999998,0.9999999999999998,264.2007926023779,1.624306472919419,1557.06,0.0964926203063653
238,2017-09-13 14:01:00,2017-09-23 11:59:00,train,9.915277777777778,1557.06,1556.68,-0.37999999999988177,0.08974754326047034,0.09732196256658705,0.0935347529135287,0.03506530349378347,0.05058821171206819,2761190.120368145,3372961.3618803117,0.02195428258223857,0.026818489002785335,1.0,1.0,1.0,107.15816545220748,0.6588084012001716,1556.68,0.04831845301602612
239,2017-09-23 11:59:00,2017-10-03 09:58:00,train,9.915972222222223,1556.68,1556.14,-0.5399999999999636,0.17238604732742743,0.14114175988164565,0.15676390360453654,0.027239263527368163,0.03210490239232198,2778886.8945017112,3686307.2987144394,0.022094990017505853,0.02930990934813103,1.0,1.0,1.0,15.49979075282484,0.1,1556.14,0.14651408489399473
240,2017-10-03 09:58:00,2017-10-13 07:56:00,train,9.915277777777778,1556.14,1556.55,0.4099999999998545,0.09358764810810855,0.10106810757711052,0.09732787784260953,0.031919779555679,0.04452629457629027,2795265.638194388,4013938.6358342706,0.022225217764128072,0.03191491322123138,1.0,1.0,1.0,10.68353240315378,0.1,1556.55,0.06427898841596742
241,2017-10-13 07:56:00,2017-10-23 05:55:00,train,9.915972222222223,1556.55,1556.43,-0.11999999999989086,0.05643643771799314,0.04004801585815748,0.04824222678807531,0.03299253024015572,0.05180417485409567,2242375.412092457,3287437.785038156,0.017829175575196445,0.026138489186913857,1.0,1.0,1.0,19.46850968558357,0.11969239754696778,1556.43,0.001474817803854729
242,2017-10-23 05:55:00,2017-11-02 03:53:00,train,9.915277777777778,1556.43,1556.91,0.4800000000000182,0.07125758215823988,0.03716286136900361,0.054210221763621745,0.028194828068449338,0.04171243683882402,2450764.792881768,3834497.169447558,0.019486084065212437,0.030488170226982254,1.0,1.0,1.0,41.49377593360996,0.25510373443983403,1556.91,0.02461591829351184
243,2017-11-02 03:53:00,2017-11-12 01:52:00,train,9.915972222222223,1556.91,1556.96,0.049999999999954525,0.0184829926526069,0.0037699240522942254,0.011126458352450562,0.03316535269937787,0.05982669651375565,1885632.4440788971,2390223.241062469,0.014992704492954577,0.01900471687256475,0.9999999999999998,0.9999999999999998,0.9999999999999998,76.5696784073507,0.47075038284839205,1556.96,-0.0452425080375216
244,2017-11-12 01:52:00,2017-11-21 23:50:00,train,9.915277777777778,1556.96,1556.4,-0.5599999999999454,0.014271871638388042,0.03177969221988105,0.023025781929134546,0.03130304325445807,0.059019447090052746,1342398.9658416822,1646154.50996705,0.010673443315907468,0.013088610240653971,1.0,1.0,1.0,21.227816931306787,0.13050861849367412,1556.4,-0.028232313220744758
245,2017-11-21 23:50:00,2017-12-01 21:49:00,train,9.915972222222223,1556.4,1557.18,0.7799999999999727,0.00933810432643203,0.0018776825264297324,0.005607893426430881,0.032008926364719116,0.06381767794065822,1151723.0925081698,1456373.04482107,0.00915737530816705,0.011579653691826907,1.0,1.0,1.0,22.080416878270665,0.13575040296760804,1557.18,-0.051269123538169786
246,2017-12-01 21:49:00,2017-12-11 19:47:00,train,9.915277777777778,1557.18,1557.07,-0.11000000000012733,0.011397850221605905,0.018226726613643173,0.01481228841762454,0.029800318890796623,0.06419792307564469,1146478.453840004,1357697.1603974912,0.00911567507227482,0.010795079592887741,1.0,1.0,1.0,246.9135802469136,1.5180246913580246,1557.07,-0.03424271897902737
